Date,country,cases
2005,Mexico,811
2005,Netherlands,17
2005,New Zealand,NA
2005,Norway,29
2005,Paraguay,321
2005,Peru,403
2005,Poland,14
2005,Romania,662
2005,Russia,127
2005,South Africa,NA
2005,Spain,11
2005,Sweden,NA
2005,Switzerland,10
2005,Ukraine,NA
2005,United States,881
2005,Uruguay,145
2005,Argentina,195
2005,Australia,NA
2005,Austria,525
2005,Belgium,40
2005,Bolivia,420
2005,Brazil,271
2005,Bulgaria,513
2005,Canada,1169
2005,Chile,3
2005,France,17
2005,Germany,587
2005,Hungary,29
2005,Japan,1
2005,Mexico,786
2005,Netherlands,18
2005,New Zealand,NA
2005,Norway,29
2005,Paraguay,307
2005,Peru,379
2005,Poland,23
2005,Romania,713
2005,Russia,164
2005,South Africa,NA
2005,Spain,18
2005,Sweden,NA
2005,Switzerland,11
2005,Ukraine,NA
2005,United States,1053
2005,Uruguay,143
2005,Argentina,194
2005,Australia,NA
2005,Austria,671
2005,Belgium,39
2005,Bolivia,385
2005,Brazil,258
2005,Bulgaria,552
2005,Canada,1424
2005,Chile,3
2005,France,43
2005,Germany,787
2005,Hungary,32
2005,Japan,2
2005,Mexico,855
2005,Netherlands,27
2005,New Zealand,NA
2005,Norway,35
2005,Paraguay,304
2005,Peru,320
2005,Poland,37
2005,Romania,683
2005,Russia,176
2005,South Africa,NA
2005,Spain,26
2005,Sweden,NA
2005,Switzerland,14
2005,Ukraine,NA
2005,United States,1068
2005,Uruguay,175
2005,Argentina,230
2005,Australia,NA
2005,Austria,729
2005,Belgium,68
2005,Bolivia,387
2005,Brazil,254
2005,Bulgaria,551
2005,Canada,1642
2005,Chile,3
2005,France,50
2005,Germany,916
2005,Hungary,34
2005,Japan,2
2005,Mexico,845
2005,Netherlands,24
2005,New Zealand,NA
2005,Norway,29
2005,Paraguay,293
2005,Peru,367
2005,Poland,61
2005,Romania,696
2005,Russia,242
2005,South Africa,NA
2005,Spain,33
2005,Sweden,NA
2005,Switzerland,13
2005,Ukraine,NA
2005,United States,1177
2005,Uruguay,163
2005,Argentina,191
2005,Australia,NA
2005,Austria,821
2005,Belgium,80
2005,Bolivia,413
2005,Brazil,278
2005,Bulgaria,612
2005,Canada,1758
2005,Chile,4
2005,France,76
2005,Germany,1019
2005,Hungary,44
2005,Japan,3
2005,Mexico,822
2005,Netherlands,26
2005,New Zealand,NA
2005,Norway,27
2005,Paraguay,321
2005,Peru,349
2005,Poland,75
2005,Romania,775
2005,Russia,300
2005,South Africa,NA
2005,Spain,34
2005,Sweden,NA
2005,Switzerland,19
2005,Ukraine,NA
2005,United States,1364
2005,Uruguay,175
2005,Argentina,174
2005,Australia,NA
2005,Austria,890
2005,Belgium,88
2005,Bolivia,422
2005,Brazil,271
2005,Bulgaria,824
2005,Canada,1786
2005,Chile,5
2005,France,75
2005,Germany,1075
2005,Hungary,60
2005,Japan,4
2005,Mexico,877
2005,Netherlands,30
2005,New Zealand,NA
2005,Norway,27
2005,Paraguay,347
2005,Peru,382
2005,Poland,109
2005,Romania,918
2005,Russia,296
2005,South Africa,NA
2005,Spain,41
2005,Sweden,NA
2005,Switzerland,25
2005,Ukraine,359
2005,United States,1504
2005,Uruguay,155
2005,Argentina,200
2005,Australia,NA
2005,Austria,867
2005,Belgium,98
2005,Bolivia,422
2005,Brazil,276
2005,Bulgaria,857
2005,Canada,2048
2005,Chile,5
2005,France,83
2005,Germany,1169
2005,Hungary,76
2005,Japan,6
2005,Mexico,948
2005,Netherlands,27
2005,New Zealand,NA
2005,Norway,27
2005,Paraguay,343
2005,Peru,376
2005,Poland,122
2005,Romania,863
2005,Russia,307
2005,South Africa,NA
2005,Spain,41
2005,Sweden,NA
2005,Switzerland,31
2005,Ukraine,534
2005,United States,1532
2005,Uruguay,179
2005,Argentina,165
2005,Australia,NA
2005,Austria,793
2005,Belgium,113
2005,Bolivia,533
2005,Brazil,266
2005,Bulgaria,937
2005,Canada,2054
2005,Chile,5
2005,France,61
2005,Germany,1082
2005,Hungary,78
2005,Japan,11
2005,Mexico,1027
2005,Netherlands,28
2005,New Zealand,NA
2005,Norway,34
2005,Paraguay,324
2005,Peru,407
2005,Poland,88
2005,Romania,870
2005,Russia,329
2005,South Africa,NA
2005,Spain,38
2005,Sweden,NA
2005,Switzerland,36
2005,Ukraine,672
2005,United States,1591
2005,Uruguay,205
2005,Argentina,169
2005,Australia,NA
2005,Austria,676
2005,Belgium,71
2005,Bolivia,517
2005,Brazil,280
2005,Bulgaria,1027
2005,Canada,2305
2005,Chile,8
2005,France,42
2005,Germany,979
2005,Hungary,70
2005,Japan,20
2005,Mexico,1180
2005,Netherlands,30
2005,New Zealand,NA
2005,Norway,40
2005,Paraguay,316
2005,Peru,367
2005,Poland,66
2005,Romania,793
2005,Russia,411
2005,South Africa,NA
2005,Spain,29
2005,Sweden,NA
2005,Switzerland,34
2005,Ukraine,660
2005,United States,1858
2005,Uruguay,167
2005,Argentina,162
2005,Australia,NA
2005,Austria,836
2005,Belgium,99
2005,Bolivia,426
2005,Brazil,278
2005,Bulgaria,1185
2005,Canada,2131
2005,Chile,6
2005,France,64
2005,Germany,1086
2005,Hungary,66
2005,Japan,31
2005,Mexico,1294
2005,Netherlands,30
2005,New Zealand,NA
2005,Norway,61
2005,Paraguay,305
2005,Peru,435
2005,Poland,66
2005,Romania,729
2005,Russia,417
2005,South Africa,NA
2005,Spain,28
2005,Sweden,NA
2005,Switzerland,35
2005,Ukraine,596
2005,United States,1778
2005,Uruguay,133
2005,Argentina,151
2005,Australia,NA
2005,Austria,725
2005,Belgium,166
2005,Bolivia,385
2005,Brazil,295
2005,Bulgaria,1163
2005,Canada,2433
2005,Chile,6
2005,France,72
2005,Germany,1211
2005,Hungary,55
2005,Japan,66
2005,Mexico,1279
2005,Netherlands,28
2005,New Zealand,NA
2005,Norway,61
2005,Paraguay,287
2005,Peru,358
2005,Poland,60
2005,Romania,731
2005,Russia,371
2005,South Africa,NA
2005,Spain,33
2005,Sweden,3
2005,Switzerland,26
2005,Ukraine,540
2005,United States,1811
2005,Uruguay,112
2005,Argentina,147
2005,Australia,NA
2005,Austria,795
2005,Belgium,185
2005,Bolivia,387
2005,Brazil,272
2005,Bulgaria,1189
2005,Canada,2387
2005,Chile,4
2005,France,89
2005,Germany,1243
2005,Hungary,52
2005,Japan,66
2005,Mexico,1311
2005,Netherlands,29
2005,New Zealand,NA
2005,Norway,72
2005,Paraguay,278
2005,Peru,315
2005,Poland,57
2005,Romania,700
2005,Russia,316
2005,South Africa,NA
2005,Spain,35
2005,Sweden,4
2005,Switzerland,24
2005,Ukraine,503
2005,United States,1640
2005,Uruguay,99
2005,Argentina,133
2005,Australia,NA
2005,Austria,827
2005,Belgium,192
2005,Bolivia,452
2005,Brazil,228
2005,Bulgaria,1129
2005,Canada,2134
2005,Chile,3
2005,France,83
2005,Germany,1220
2005,Hungary,54
2005,Japan,73
2005,Mexico,1304
2005,Netherlands,31
2005,New Zealand,NA
2005,Norway,69
2005,Paraguay,274
2005,Peru,265
2005,Poland,49
2005,Romania,724
2005,Russia,341
2005,South Africa,NA
2005,Spain,30
2005,Sweden,3
2005,Switzerland,27
2005,Ukraine,461
2005,United States,1808
2005,Uruguay,86
2005,Argentina,112
2005,Australia,NA
2005,Austria,767
2005,Belgium,201
2005,Bolivia,458
2005,Brazil,194
2005,Bulgaria,1032
2005,Canada,2256
2005,Chile,1
2005,France,85
2005,Germany,1228
2005,Hungary,59
2005,Japan,79
2005,Mexico,1407
2005,Netherlands,36
2005,New Zealand,NA
2005,Norway,63
2005,Paraguay,287
2005,Peru,304
2005,Poland,53
2005,Romania,877
2005,Russia,362
2005,South Africa,NA
2005,Spain,24
2005,Sweden,3
2005,Switzerland,34
2005,Ukraine,453
2005,United States,1806
2005,Uruguay,90
2005,Argentina,99
2005,Australia,NA
2005,Austria,923
2005,Belgium,168
2005,Bolivia,365
2005,Brazil,188
2005,Bulgaria,1036
2005,Canada,2321
2005,Chile,2
2005,France,98
2005,Germany,1249
2005,Hungary,60
2005,Japan,94
2005,Mexico,1393
2005,Netherlands,33
2005,New Zealand,NA
2005,Norway,58
2005,Paraguay,291
2005,Peru,241
2005,Poland,49
2005,Romania,819
2005,Russia,357
2005,South Africa,NA
2005,Spain,25
2005,Sweden,3
2005,Switzerland,30
2005,Ukraine,432
2005,United States,2050
2005,Uruguay,94
2005,Argentina,94
2005,Australia,NA
2005,Austria,786
2005,Belgium,121
2005,Bolivia,305
2005,Brazil,172
2005,Bulgaria,1038
2005,Canada,2480
2005,Chile,1
2005,France,120
2005,Germany,1193
2005,Hungary,57
2005,Japan,141
2005,Mexico,1472
2005,Netherlands,26
2005,New Zealand,NA
2005,Norway,54
2005,Paraguay,271
2005,Peru,202
2005,Poland,51
2005,Romania,778
2005,Russia,415
2005,South Africa,NA
2005,Spain,20
2005,Sweden,4
2005,Switzerland,21
2005,Ukraine,422
2005,United States,2494
2005,Uruguay,92
2005,Argentina,82
2005,Australia,NA
2005,Austria,796
2005,Belgium,119
2005,Bolivia,294
2005,Brazil,175
2005,Bulgaria,1105
2005,Canada,2697
2005,Chile,2
2005,France,120
2005,Germany,1212
2005,Hungary,57
2005,Japan,258
2005,Mexico,1540
2005,Netherlands,24
2005,New Zealand,NA
2005,Norway,48
2005,Paraguay,259
2005,Peru,204
2005,Poland,50
2005,Romania,787
2005,Russia,409
2005,South Africa,NA
2005,Spain,26
2005,Sweden,4
2005,Switzerland,24
2005,Ukraine,411
2005,United States,2915
2005,Uruguay,103
2006,Argentina,87
2006,Australia,163
2006,Austria,786
2006,Belgium,117
2006,Bolivia,250
2006,Brazil,192
2006,Bulgaria,1120
2006,Canada,2915
2006,Chile,1
2006,France,127
2006,Germany,1289
2006,Hungary,52
2006,Japan,310
2006,Mexico,1397
2006,Netherlands,23
2006,New Zealand,17
2006,Norway,46
2006,Paraguay,251
2006,Peru,218
2006,Poland,54
2006,Romania,831
2006,Russia,436
2006,South Africa,NA
2006,Spain,23
2006,Sweden,3
2006,Switzerland,42
2006,Ukraine,404
2006,United States,2522
2006,Uruguay,103
2006,Argentina,85
2006,Australia,174
2006,Austria,873
2006,Belgium,151
2006,Bolivia,247
2006,Brazil,176
2006,Bulgaria,1302
2006,Canada,2356
2006,Chile,2
2006,France,106
2006,Germany,1227
2006,Hungary,60
2006,Japan,431
2006,Mexico,1383
2006,Netherlands,34
2006,New Zealand,10
2006,Norway,37
2006,Paraguay,257
2006,Peru,227
2006,Poland,54
2006,Romania,802
2006,Russia,362
2006,South Africa,NA
2006,Spain,34
2006,Sweden,3
2006,Switzerland,33
2006,Ukraine,385
2006,United States,2098
2006,Uruguay,95
2006,Argentina,91
2006,Australia,136
2006,Austria,920
2006,Belgium,131
2006,Bolivia,247
2006,Brazil,182
2006,Bulgaria,1360
2006,Canada,2223
2006,Chile,2
2006,France,96
2006,Germany,1113
2006,Hungary,60
2006,Japan,658
2006,Mexico,1475
2006,Netherlands,31
2006,New Zealand,11
2006,Norway,43
2006,Paraguay,260
2006,Peru,213
2006,Poland,51
2006,Romania,789
2006,Russia,327
2006,South Africa,1835
2006,Spain,26
2006,Sweden,3
2006,Switzerland,28
2006,Ukraine,366
2006,United States,1998
2006,Uruguay,84
2006,Argentina,83
2006,Australia,121
2006,Austria,840
2006,Belgium,119
2006,Bolivia,234
2006,Brazil,166
2006,Bulgaria,1357
2006,Canada,2295
2006,Chile,3
2006,France,131
2006,Germany,1129
2006,Hungary,61
2006,Japan,953
2006,Mexico,1310
2006,Netherlands,34
2006,New Zealand,8
2006,Norway,40
2006,Paraguay,262
2006,Peru,201
2006,Poland,55
2006,Romania,793
2006,Russia,313
2006,South Africa,1866
2006,Spain,32
2006,Sweden,4
2006,Switzerland,38
2006,Ukraine,359
2006,United States,2137
2006,Uruguay,81
2006,Argentina,105
2006,Australia,127
2006,Austria,824
2006,Belgium,163
2006,Bolivia,228
2006,Brazil,159
2006,Bulgaria,1163
2006,Canada,2401
2006,Chile,2
2006,France,242
2006,Germany,1180
2006,Hungary,67
2006,Japan,1070
2006,Mexico,1222
2006,Netherlands,39
2006,New Zealand,8
2006,Norway,60
2006,Paraguay,258
2006,Peru,194
2006,Poland,57
2006,Romania,744
2006,Russia,304
2006,South Africa,1991
2006,Spain,25
2006,Sweden,5
2006,Switzerland,39
2006,Ukraine,358
2006,United States,2155
2006,Uruguay,81
2006,Argentina,97
2006,Australia,164
2006,Austria,854
2006,Belgium,245
2006,Bolivia,202
2006,Brazil,165
2006,Bulgaria,1305
2006,Canada,2587
2006,Chile,1
2006,France,262
2006,Germany,1175
2006,Hungary,61
2006,Japan,806
2006,Mexico,1169
2006,Netherlands,52
2006,New Zealand,9
2006,Norway,91
2006,Paraguay,245
2006,Peru,192
2006,Poland,55
2006,Romania,742
2006,Russia,329
2006,South Africa,2169
2006,Spain,46
2006,Sweden,6
2006,Switzerland,64
2006,Ukraine,337
2006,United States,2221
2006,Uruguay,80
2006,Argentina,90
2006,Australia,157
2006,Austria,884
2006,Belgium,297
2006,Bolivia,197
2006,Brazil,171
2006,Bulgaria,1326
2006,Canada,2503
2006,Chile,2
2006,France,221
2006,Germany,1126
2006,Hungary,75
2006,Japan,546
2006,Mexico,1064
2006,Netherlands,70
2006,New Zealand,11
2006,Norway,85
2006,Paraguay,224
2006,Peru,211
2006,Poland,63
2006,Romania,753
2006,Russia,344
2006,South Africa,1958
2006,Spain,41
2006,Sweden,11
2006,Switzerland,75
2006,Ukraine,329
2006,United States,2437
2006,Uruguay,75
2006,Argentina,91
2006,Australia,197
2006,Austria,845
2006,Belgium,326
2006,Bolivia,250
2006,Brazil,196
2006,Bulgaria,1156
2006,Canada,2793
2006,Chile,3
2006,France,172
2006,Germany,1162
2006,Hungary,92
2006,Japan,327
2006,Mexico,1137
2006,Netherlands,66
2006,New Zealand,9
2006,Norway,75
2006,Paraguay,222
2006,Peru,258
2006,Poland,79
2006,Romania,768
2006,Russia,413
2006,South Africa,2380
2006,Spain,59
2006,Sweden,7
2006,Switzerland,97
2006,Ukraine,340
2006,United States,2567
2006,Uruguay,85
2006,Argentina,95
2006,Australia,235
2006,Austria,928
2006,Belgium,263
2006,Bolivia,308
2006,Brazil,208
2006,Bulgaria,1069
2006,Canada,3310
2006,Chile,4
2006,France,117
2006,Germany,1162
2006,Hungary,121
2006,Japan,156
2006,Mexico,1131
2006,Netherlands,72
2006,New Zealand,21
2006,Norway,61
2006,Paraguay,210
2006,Peru,207
2006,Poland,93
2006,Romania,698
2006,Russia,436
2006,South Africa,2244
2006,Spain,87
2006,Sweden,9
2006,Switzerland,129
2006,Ukraine,343
2006,United States,2564
2006,Uruguay,87
2006,Argentina,109
2006,Australia,278
2006,Austria,909
2006,Belgium,252
2006,Bolivia,373
2006,Brazil,223
2006,Bulgaria,913
2006,Canada,3533
2006,Chile,3
2006,France,75
2006,Germany,1129
2006,Hungary,125
2006,Japan,100
2006,Mexico,1069
2006,Netherlands,61
2006,New Zealand,20
2006,Norway,43
2006,Paraguay,196
2006,Peru,247
2006,Poland,116
2006,Romania,756
2006,Russia,434
2006,South Africa,2179
2006,Spain,136
2006,Sweden,9
2006,Switzerland,139
2006,Ukraine,338
2006,United States,2457
2006,Uruguay,81
2006,Argentina,120
2006,Australia,305
2006,Austria,1021
2006,Belgium,217
2006,Bolivia,428
2006,Brazil,245
2006,Bulgaria,1057
2006,Canada,2843
2006,Chile,4
2006,France,65
2006,Germany,1047
2006,Hungary,131
2006,Japan,54
2006,Mexico,1088
2006,Netherlands,61
2006,New Zealand,14
2006,Norway,42
2006,Paraguay,207
2006,Peru,232
2006,Poland,150
2006,Romania,813
2006,Russia,486
2006,South Africa,2160
2006,Spain,132
2006,Sweden,7
2006,Switzerland,148
2006,Ukraine,370
2006,United States,2170
2006,Uruguay,79
2006,Argentina,121
2006,Australia,261
2006,Austria,1054
2006,Belgium,193
2006,Bolivia,443
2006,Brazil,246
2006,Bulgaria,1033
2006,Canada,2752
2006,Chile,6
2006,France,61
2006,Germany,1043
2006,Hungary,141
2006,Japan,34
2006,Mexico,1038
2006,Netherlands,62
2006,New Zealand,16
2006,Norway,42
2006,Paraguay,219
2006,Peru,229
2006,Poland,130
2006,Romania,849
2006,Russia,509
2006,South Africa,2199
2006,Spain,114
2006,Sweden,5
2006,Switzerland,138
2006,Ukraine,411
2006,United States,2057
2006,Uruguay,83
2006,Argentina,143
2006,Australia,297
2006,Austria,916
2006,Belgium,147
2006,Bolivia,431
2006,Brazil,262
2006,Bulgaria,1200
2006,Canada,2326
2006,Chile,6
2006,France,34
2006,Germany,899
2006,Hungary,128
2006,Japan,20
2006,Mexico,950
2006,Netherlands,53
2006,New Zealand,13
2006,Norway,42
2006,Paraguay,209
2006,Peru,210
2006,Poland,116
2006,Romania,866
2006,Russia,442
2006,South Africa,2782
2006,Spain,98
2006,Sweden,5
2006,Switzerland,86
2006,Ukraine,412
2006,United States,1896
2006,Uruguay,90
2006,Argentina,169
2006,Australia,356
2006,Austria,851
2006,Belgium,81
2006,Bolivia,402
2006,Brazil,253
2006,Bulgaria,1075
2006,Canada,2169
2006,Chile,6
2006,France,32
2006,Germany,836
2006,Hungary,105
2006,Japan,11
2006,Mexico,980
2006,Netherlands,31
2006,New Zealand,18
2006,Norway,33
2006,Paraguay,202
2006,Peru,256
2006,Poland,115
2006,Romania,887
2006,Russia,389
2006,South Africa,2312
2006,Spain,51
2006,Sweden,4
2006,Switzerland,48
2006,Ukraine,412
2006,United States,1574
2006,Uruguay,95
2006,Argentina,130
2006,Australia,324
2006,Austria,699
2006,Belgium,62
2006,Bolivia,431
2006,Brazil,275
2006,Bulgaria,896
2006,Canada,1854
2006,Chile,5
2006,France,22
2006,Germany,729
2006,Hungary,85
2006,Japan,8
2006,Mexico,880
2006,Netherlands,25
2006,New Zealand,13
2006,Norway,31
2006,Paraguay,207
2006,Peru,235
2006,Poland,82
2006,Romania,893
2006,Russia,316
2006,South Africa,2343
2006,Spain,37
2006,Sweden,4
2006,Switzerland,33
2006,Ukraine,386
2006,United States,1363
2006,Uruguay,88
2006,Argentina,152
2006,Australia,281
2006,Austria,621
2006,Belgium,53
2006,Bolivia,509
2006,Brazil,289
2006,Bulgaria,812
2006,Canada,1769
2006,Chile,6
2006,France,18
2006,Germany,665
2006,Hungary,70
2006,Japan,7
2006,Mexico,933
2006,Netherlands,24
2006,New Zealand,16
2006,Norway,29
2006,Paraguay,237
2006,Peru,331
2006,Poland,57
2006,Romania,796
2006,Russia,253
2006,South Africa,2241
2006,Spain,33
2006,Sweden,3
2006,Switzerland,25
2006,Ukraine,366
2006,United States,1191
2006,Uruguay,86
2006,Argentina,166
2006,Australia,319
2006,Austria,562
2006,Belgium,38
2006,Bolivia,454
2006,Brazil,311
2006,Bulgaria,768
2006,Canada,1632
2006,Chile,5
2006,France,16
2006,Germany,604
2006,Hungary,61
2006,Japan,7
2006,Mexico,844
2006,Netherlands,20
2006,New Zealand,14
2006,Norway,25
2006,Paraguay,287
2006,Peru,311
2006,Poland,43
2006,Romania,760
2006,Russia,211
2006,South Africa,2398
2006,Spain,31
2006,Sweden,3
2006,Switzerland,15
2006,Ukraine,343
2006,United States,1090
2006,Uruguay,89
2006,Argentina,185
2006,Australia,367
2006,Austria,506
2006,Belgium,45
2006,Bolivia,499
2006,Brazil,325
2006,Bulgaria,743
2006,Canada,1445
2006,Chile,4
2006,France,12
2006,Germany,542
2006,Hungary,52
2006,Japan,8
2006,Mexico,855
2006,Netherlands,17
2006,New Zealand,19
2006,Norway,22
2006,Paraguay,253
2006,Peru,334
2006,Poland,37
2006,Romania,732
2006,Russia,187
2006,South Africa,2573
2006,Spain,29
2006,Sweden,2
2006,Switzerland,14
2006,Ukraine,325
2006,United States,1060
2006,Uruguay,91
2006,Argentina,172
2006,Australia,316
2006,Austria,565
2006,Belgium,43
2006,Bolivia,491
2006,Brazil,339
2006,Bulgaria,771
2006,Canada,1276
2006,Chile,4
2006,France,12
2006,Germany,541
2006,Hungary,45
2006,Japan,7
2006,Mexico,869
2006,Netherlands,15
2006,New Zealand,16
2006,Norway,17
2006,Paraguay,255
2006,Peru,358
2006,Poland,32
2006,Romania,723
2006,Russia,191
2006,South Africa,3048
2006,Spain,25
2006,Sweden,1
2006,Switzerland,14
2006,Ukraine,307
2006,United States,1003
2006,Uruguay,120
2006,Argentina,183
2006,Australia,382
2006,Austria,570
2006,Belgium,45
2006,Bolivia,561
2006,Brazil,376
2006,Bulgaria,864
2006,Canada,1173
2006,Chile,6
2006,France,8
2006,Germany,497
2006,Hungary,42
2006,Japan,6
2006,Mexico,909
2006,Netherlands,15
2006,New Zealand,21
2006,Norway,16
2006,Paraguay,287
2006,Peru,394
2006,Poland,28
2006,Romania,729
2006,Russia,189
2006,South Africa,3212
2006,Spain,23
2006,Sweden,1
2006,Switzerland,12
2006,Ukraine,285
2006,United States,939
2006,Uruguay,133
2006,Argentina,205
2006,Australia,432
2006,Austria,553
2006,Belgium,29
2006,Bolivia,513
2006,Brazil,406
2006,Bulgaria,811
2006,Canada,1172
2006,Chile,4
2006,France,9
2006,Germany,508
2006,Hungary,39
2006,Japan,6
2006,Mexico,894
2006,Netherlands,13
2006,New Zealand,31
2006,Norway,14
2006,Paraguay,276
2006,Peru,376
2006,Poland,24
2006,Romania,796
2006,Russia,258
2006,South Africa,3975
2006,Spain,24
2006,Sweden,1
2006,Switzerland,10
2006,Ukraine,269
2006,United States,927
2006,Uruguay,151
2006,Argentina,207
2006,Australia,425
2006,Austria,522
2006,Belgium,39
2006,Bolivia,513
2006,Brazil,432
2006,Bulgaria,717
2006,Canada,1078
2006,Chile,5
2006,France,11
2006,Germany,573
2006,Hungary,39
2006,Japan,6
2006,Mexico,823
2006,Netherlands,16
2006,New Zealand,26
2006,Norway,14
2006,Paraguay,281
2006,Peru,364
2006,Poland,23
2006,Romania,694
2006,Russia,254
2006,South Africa,4159
2006,Spain,19
2006,Sweden,1
2006,Switzerland,9
2006,Ukraine,255
2006,United States,884
2006,Uruguay,165
2006,Argentina,211
2006,Australia,406
2006,Austria,539
2006,Belgium,36
2006,Bolivia,625
2006,Brazil,390
2006,Bulgaria,705
2006,Canada,940
2006,Chile,5
2006,France,9
2006,Germany,603
2006,Hungary,40
2006,Japan,7
2006,Mexico,776
2006,Netherlands,14
2006,New Zealand,36
2006,Norway,15
2006,Paraguay,313
2006,Peru,304
2006,Poland,23
2006,Romania,668
2006,Russia,264
2006,South Africa,4707
2006,Spain,20
2006,Sweden,1
2006,Switzerland,9
2006,Ukraine,249
2006,United States,818
2006,Uruguay,158
2006,Argentina,219
2006,Australia,410
2006,Austria,529
2006,Belgium,30
2006,Bolivia,501
2006,Brazil,370
2006,Bulgaria,688
2006,Canada,951
2006,Chile,5
2006,France,7
2006,Germany,508
2006,Hungary,43
2006,Japan,13
2006,Mexico,815
2006,Netherlands,15
2006,New Zealand,28
2006,Norway,15
2006,Paraguay,344
2006,Peru,355
2006,Poland,21
2006,Romania,705
2006,Russia,232
2006,South Africa,4619
2006,Spain,20
2006,Sweden,2
2006,Switzerland,10
2006,Ukraine,239
2006,United States,775
2006,Uruguay,147
2006,Argentina,223
2006,Australia,476
2006,Austria,488
2006,Belgium,26
2006,Bolivia,419
2006,Brazil,409
2006,Bulgaria,646
2006,Canada,858
2006,Chile,7
2006,France,6
2006,Germany,418
2006,Hungary,42
2006,Japan,9
2006,Mexico,780
2006,Netherlands,16
2006,New Zealand,47
2006,Norway,12
2006,Paraguay,330
2006,Peru,316
2006,Poland,19
2006,Romania,678
2006,Russia,250
2006,South Africa,3571
2006,Spain,18
2006,Sweden,1
2006,Switzerland,8
2006,Ukraine,228
2006,United States,729
2006,Uruguay,135
2006,Argentina,243
2006,Australia,523
2006,Austria,513
2006,Belgium,14
2006,Bolivia,335
2006,Brazil,378
2006,Bulgaria,710
2006,Canada,752
2006,Chile,8
2006,France,5
2006,Germany,367
2006,Hungary,42
2006,Japan,6
2006,Mexico,770
2006,Netherlands,17
2006,New Zealand,80
2006,Norway,11
2006,Paraguay,335
2006,Peru,313
2006,Poland,19
2006,Romania,622
2006,Russia,241
2006,South Africa,3344
2006,Spain,17
2006,Sweden,1
2006,Switzerland,8
2006,Ukraine,221
2006,United States,706
2006,Uruguay,155
2006,Argentina,232
2006,Australia,567
2006,Austria,496
2006,Belgium,14
2006,Bolivia,303
2006,Brazil,344
2006,Bulgaria,711
2006,Canada,785
2006,Chile,8
2006,France,5
2006,Germany,344
2006,Hungary,42
2006,Japan,5
2006,Mexico,660
2006,Netherlands,13
2006,New Zealand,102
2006,Norway,10
2006,Paraguay,340
2006,Peru,296
2006,Poland,17
2006,Romania,641
2006,Russia,206
2006,South Africa,4091
2006,Spain,13
2006,Sweden,1
2006,Switzerland,8
2006,Ukraine,216
2006,United States,735
2006,Uruguay,188
2006,Argentina,261
2006,Australia,512
2006,Austria,454
2006,Belgium,15
2006,Bolivia,281
2006,Brazil,317
2006,Bulgaria,667
2006,Canada,786
2006,Chile,10
2006,France,5
2006,Germany,338
2006,Hungary,40
2006,Japan,5
2006,Mexico,759
2006,Netherlands,17
2006,New Zealand,83
2006,Norway,10
2006,Paraguay,454
2006,Peru,328
2006,Poland,16
2006,Romania,631
2006,Russia,178
2006,South Africa,3623
2006,Spain,10
2006,Sweden,1
2006,Switzerland,8
2006,Ukraine,207
2006,United States,717
2006,Uruguay,177
2006,Argentina,272
2006,Australia,621
2006,Austria,499
2006,Belgium,7
2006,Bolivia,286
2006,Brazil,302
2006,Bulgaria,666
2006,Canada,724
2006,Chile,11
2006,France,6
2006,Germany,329
2006,Hungary,39
2006,Japan,3
2006,Mexico,753
2006,Netherlands,14
2006,New Zealand,55
2006,Norway,9
2006,Paraguay,549
2006,Peru,278
2006,Poland,15
2006,Romania,595
2006,Russia,146
2006,South Africa,3225
2006,Spain,19
2006,Sweden,1
2006,Switzerland,9
2006,Ukraine,204
2006,United States,695
2006,Uruguay,179
2006,Argentina,252
2006,Australia,670
2006,Austria,483
2006,Belgium,11
2006,Bolivia,343
2006,Brazil,288
2006,Bulgaria,641
2006,Canada,707
2006,Chile,8
2006,France,5
2006,Germany,313
2006,Hungary,40
2006,Japan,3
2006,Mexico,774
2006,Netherlands,14
2006,New Zealand,68
2006,Norway,8
2006,Paraguay,488
2006,Peru,251
2006,Poland,14
2006,Romania,582
2006,Russia,143
2006,South Africa,3205
2006,Spain,14
2006,Sweden,1
2006,Switzerland,10
2006,Ukraine,201
2006,United States,695
2006,Uruguay,177
2006,Argentina,215
2006,Australia,742
2006,Austria,374
2006,Belgium,9
2006,Bolivia,381
2006,Brazil,284
2006,Bulgaria,564
2006,Canada,744
2006,Chile,7
2006,France,6
2006,Germany,332
2006,Hungary,39
2006,Japan,3
2006,Mexico,737
2006,Netherlands,15
2006,New Zealand,73
2006,Norway,8
2006,Paraguay,423
2006,Peru,260
2006,Poland,13
2006,Romania,552
2006,Russia,136
2006,South Africa,2975
2006,Spain,17
2006,Sweden,1
2006,Switzerland,10
2006,Ukraine,206
2006,United States,677
2006,Uruguay,183
2006,Argentina,238
2006,Australia,765
2006,Austria,385
2006,Belgium,9
2006,Bolivia,347
2006,Brazil,291
2006,Bulgaria,530
2006,Canada,736
2006,Chile,9
2006,France,7
2006,Germany,387
2006,Hungary,42
2006,Japan,2
2006,Mexico,790
2006,Netherlands,16
2006,New Zealand,59
2006,Norway,8
2006,Paraguay,387
2006,Peru,268
2006,Poland,13
2006,Romania,580
2006,Russia,140
2006,South Africa,3130
2006,Spain,16
2006,Sweden,1
2006,Switzerland,8
2006,Ukraine,207
2006,United States,681
2006,Uruguay,194
2006,Argentina,228
2006,Australia,796
2006,Austria,449
2006,Belgium,14
2006,Bolivia,359
